1,imax trip 
0,instantly disposable 
0,"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' "
1,"the usual movie rah-rah , pleasantly and predictably "
1,as one of the great submarine stories 
1,it 's good enough for our girls 
1,pacino is the best he 's been in years and 
1,to provide an enjoyable 100 minutes in a movie theater 
1,well-done film 
1,"is a kind , unapologetic , sweetheart of a movie "
0,nearly as dreadful 
0,is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously . 
0,"with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral . "
1,the performances take the movie to a higher level . 
1,"long , intricate , star-studded "
1,jeff 's ) gorgeous 
1,just about the surest bet for an all-around good time at the movies this summer 
1,devos and cassel have tremendous chemistry -- 
1,modestly surprising 
1,alexandre desplat 's haunting and sublime music 
1,of the idealistic kid who chooses to champion his ultimately losing cause 
0,by taylor 's cartoonish performance and the film 's ill-considered notion 
1,"of the wise , wizened visitor from a faraway planet "
0,less than adorable 
0,bracingly nasty 
0,'re stuck with a script that prevents them from firing on all cylinders 
0,may lack the pungent bite of its title 
0,it 's loud and boring 
0,marred beyond redemption 
1,grisly and engagingly quixotic 
0,you 'll be shaking your head all the way to the credits 
1,", it will be well worth your time . "
0,mediocre end 
0,"as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design "
1,ivan is a prince of a fellow 
1,"every moment crackles with tension , "
1,hard-hitting documentary 
1,remarkably mature 
0,"i 'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché . "
0,"such a premise is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go "
0,a frustrating patchwork : an uneasy marriage of louis begley 's source novel ( about schmidt ) and an old payne screenplay 
1,joyous films that leaps over national boundaries and celebrates universal human nature 
1,holds you in rapt attention 
1,it 's robert duvall ! 
1,humor and heart 
1,"completely honest , open-hearted film "
1,"religion that dares to question an ancient faith , and "
1,"finely crafted , finely written "
1,"the world 's political situation seems little different , and ( director phillip ) noyce brings out the allegory with remarkable skill . "
1,"lisa rinzler 's cinematography may be lovely , "
1,with most of the big summer movies 
1,though clearly well-intentioned 
1,the good girl '' a film worth watching 
1,"the rat-a-tat energy of `` his girl friday , '' maintaining a light touch while tackling serious themes "
1,"can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success "
0,in the media 
1,"'' reach the emotion or timelessness of disney 's great past , or even that of more recent successes such as `` mulan '' or `` tarzan "
0,unsettling subject matter 
1,oftentimes funny 
1,a wonderfully speculative character 
1,"minded patience , respect and affection "
1,good taste 
1,a young boy 
1,"while not quite `` shrek '' or `` monsters , inc. '' , it 's not too bad . "
0,lend some dignity to a dumb story 
1,workplace ambition 
1,of the most gloriously unsubtle and adrenalized extreme 
0,obstacles 
1,weaving themes among three strands which allow us to view events as if through a prism 
0,"is lost , leaving the character of critical jim two-dimensional and pointless "
1,deserves recommendation 
1,"should win the band a few new converts , too "
1,"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity . "
1,`` the best disney movie 
1,exquisite craftsmanship 
1,the early and middle passages 
0,make it sting 
1,achingly enthralling premise 
1,"touching , raucously amusing , uncomfortable "
1,"a must for fans of british cinema , if only because so many titans of the industry are along for the ride . "
0,romp pile 
1,finally transporting re-imagining of beauty and the beast and 1930s horror films 
1,scarily funny 
0,"bland , obnoxious 88-minute "
0,why anyone in his right mind would even think to make the attraction a movie 
0,pretty listless collection 
1,duly impressive in imax dimensions 
0,is an entirely foreign concept 
0,"plays it straight , turning leys ' fable into a listless climb down the social ladder "
0,ugly and destructive 
1,makes an amazing breakthrough in her first starring role and 
0,this pretentious mess 
1,fuzzy 
0,mishandled here 
0,you might be wishing for a watch that makes time go faster rather than the other way around . 
0,predictably conventional 
1,teaming 
1,surprisingly sensitive script co-written 
1,"an interesting topic , some intriguing characters and "
0,discomfort and embarrassment 
1,search of something different 
1,moving portrait of an american ( and an america ) always reaching for something just outside his grasp 
1,"before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience . "
1,built for controversy 
1,since beauty and the beast 
1,he is an imaginative filmmaker who can see the forest for the trees 
1,", mr. nelson has made a film that is an undeniably worthy and devastating experience . "
1,"smart and fun , but far more witty "
1,memorable first interrogation 
0,"the plot has a number of holes , and at times it 's simply baffling "
1,right questions 
0,"it 's as if allen , at 66 , has stopped challenging himself . "
1,a must see for all sides of the political spectrum 
0,imagine having more fun watching a documentary 
1,"a poignant and wryly amusing film about mothers , daughters and their relationships "
1,just that and it 's what makes their project so interesting 
0,from the dullest science fiction 
1,of good stuff 
0,to the haunted house 
0,sham actor workshops and 
1,seriously intended 
1,"nearly glows with enthusiasm , sensuality and a conniving wit . "
1,cinema classic 
1,"see familiar issues , like racism and homophobia , in a fresh way "
1,kids-cute sentimentality by a warmth that is n't faked 
0,does a film so graceless and devoid of merit as this one come along 
1,do well to check this one out 
0,overplayed 
0,"really , save your disgust and your indifference "
1,"creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees . "
1,so intimate 
0,"the uncanny , inevitable and seemingly shrewd facade of movie-biz farce "
1,'s quite an achievement to set and shoot a movie at the cannes film festival 
1,the cinematic stylings of director john stockwell 
0,glucose sentimentality and 
0,"by the time the surprise ending is revealed , interest can not be revived . "
0,"a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets "
1,a splash even greater 
0,befuddled in its characterizations 
0,too loud 
0,bloated effects 
0,"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck . "
1,nothing short of refreshing 
0,cliché-laden screenplay 
1,a compelling and horrifying story 
0,"felt ; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' but the sad schlock merchant of ` deadly friend "
0,the basic premise is intriguing but quickly becomes distasteful and downright creepy . 
1,"watching this film , one is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power . "
1,far more meaningful story 
1,convince us of that all on their own 
0,strokes the eyeballs while it evaporates like so much crypt mist in the brain 
1,makes a feature debut that is fully formed and remarkably assured . 
0,no reason to exist 
1,"the intelligent , well-made b movie "
1,safely recommended as a video/dvd babysitter 
1,an intriguing story of maternal instincts and 
1,"involving aragorn 's dreams of arwen , this is even better than the fellowship . "
1,full of life and small delights -- 
1,a modern motion picture 
1,"susan sarandon , dustin hoffman and holly hunter , "
0,a ham-fisted sermon 
1,awards animals the respect they 
0,", i do n't see the point "
0,a cruel deception 
1,to be passionate and truthful 
0,directions and descends into such message-mongering moralism that its good qualities are obscured 
0,"it might have held my attention , but "
0,hits a nerve 
1,- kids-cute sentimentality by a warmth that is n't faked 
0,the film desperately sinks further and further into comedy futility . 
0,is just an overexposed waste of film 
1,the collaborative process 
0,did they deem it necessary to document all this emotional misery 
0,a fairly harmless but ultimately lifeless feature-length afterschool special . 
1,uses a magnificent landscape to create a feature film that is wickedly fun to watch 
1,a talented director 
0,you thought would leave you cold 
1,increasingly diverse french director 
0,"the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project "
1,of all ages 
0,the rut dug by the last one 
1,is a real charmer . 
1,as an engrossing story about a horrifying historical event and the elements which contributed to it 
0,even the filmmakers did n't know what kind of movie they were making 
1,the journey feel like a party 
0,the catch is that they 're stuck with a script that prevents them from firing on all cylinders . 
0,seems like someone going through the motions . 
1,are so crucial to the genre and another first-rate performance by top-billed star bruce willis 
0,seems twice as long as its 83 minutes 
0,unpleasant debate that 's been given the drive of a narrative and that 's been acted out 
1,a funny yet dark and seedy clash 
1,heart-pounding suspense 
0,shot on ugly digital video . 
0,"a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction "
1,that works . 
0,a gawky actor 
0,headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender 
1,dickens ' words 
1,"a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni "
0,complete denial about his obsessive behavior 
1,this a high water mark for this genre 
0,fizzle 
0,be an unendurable viewing experience for this ultra-provincial new yorker 
1,deserves a look 
1,"( cho 's face is ) an amazing slapstick instrument , creating a scrapbook of living mug shots . "
1,good-naturedness 
1,going to make his debut as a film director 
1,diverges from anything 
1,are fun and reminiscent of combat scenes from the star wars series . 
0,"not scary , not smart and not engaging "
0,too few 
1,"paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip . "
0,a fake street drama that keeps telling you 
1,'s as good as you remember 
0,unsalvageability 
1,"but something far more stylish and cerebral -- and , hence "
1,fairytale 
0,pitifully few real laughs 
1,"as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious . "
1,imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama 
1,proves unrelentingly grim -- and equally engrossing . 
0,a vanity project 
0,spy action flick with antonio banderas and lucy liu never comes together . 
1,'s always fascinating to watch marker the essayist at work . 
1,"sharp comedy , old-fashioned monster movie atmospherics , and genuine heart "
0,bad and baffling 
0,a ridiculous wig 
0,paper-thin characterizations 
0,puts enough salt into the wounds of the tortured and self-conscious material 
0,a straight-ahead thriller that never rises above superficiality . 
1,gratitude 
0,'s impossible to shake . 
1,splendid meal 
0,squandering 
0,'s not enough substance here 
1,the emotion or timelessness of disney 's great past 
0,a soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for nba properties . 
0,"has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made b movie is long gone "
0,watching a rerun 
1,funny in the middle 
1,scotland looks wonderful 
0,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
0,a chiller resolutely without chills . 
1,of tenderness required to give this comic slugfest some heart 
0,delivers one of the saddest action hero performances ever witnessed 
1,have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for . 
1,of using george and lucy 's most obvious differences to ignite sparks 
1,"gives give a solid , anguished performance that eclipses nearly everything else she 's ever done . "
1,"world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something "
1,the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann . 
0,until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity . 
1,`` superior '' 
1,thrusts the audience 
1,a knowing sense of humor and a lot of warmth ignite son of the bride . 
1,to swallow thanks to remarkable performances by ferrera and ontiveros 
0,that fails to match the freshness of the actress-producer and writer 
0,"'s definitely not made for kids or their parents , for that matter "
0,"a rip-off twice removed , modeled after ( seagal 's ) earlier copycat under siege "
1,same sledgehammer appeal 
1,a mobius strip 
1,tosses around some intriguing questions about the difference between human and android life 
0,"shreve 's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera "
1,huppert and girardot give performances of exceptional honesty . 
1,become expert fighters 
1,undeniably moving 
0,emerges as a surprisingly anemic disappointment 
1,are remarkable 
0,diaz wears out her welcome in her most charmless performance 
1,wickedly funny and 
1,vibrant and 
1,"the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges . "
0,a collage of clichés and a dim echo of allusions to other films . 
0,a cautionary tale about the folly of superficiality that is itself endlessly superficial . 
1,host to some truly excellent sequences 
1,"of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark "
1,` wow ' factor 
1,of a man with unimaginable demons 
1,i liked this film a lot ... 
1,is authentic to the core of his being 
0,as the worst kind of hubristic folly 
1,of a story that 's a lot richer than the ones hollywood action screenwriters usually come up with on their own 
0,the dialogue is frequently overwrought and crudely literal 
1,comedy 
1,offers some flashy twists and turns that occasionally fortify this turgid fable 
0,it 's not as awful as some of the recent hollywood trip tripe ... but it 's far from a groundbreaking endeavor . 
1,grand locations 
1,"special p.o.v. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen . "
0,"one hour photo may seem disappointing in its generalities , "
1,valiant 
1,"the cast is phenomenal , especially the women . "
0,banal bore 
1,yet i found it weirdly appealing 
1,... there is enough originality in ` life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens . 
1,successfully 
0,a little scattered -- ditsy 
1,fiercely intelligent and 
0,waterlogged script 
0,"the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his movie of all individuality . "
1,maguire makes it a comic book with soul 
0,washed out 
0,"is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . "
0,of weird performances and direction 
1,"contemplative , and sublimely beautiful . "
1,is strange and compelling 
0,to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up 
0,is a horrible movie -- 
0,"though there 's a clarity of purpose and even-handedness to the film 's direction , the drama feels rigged and sluggish . "
0,"some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , "
1,the charm of revolution os 
1,is richer than anticipated 
1,hazy high 
1,permits laughter 
1,"it looks good , "
0,"while dark water is n't a complete wash ( no pun intended ) , watched side-by-side with ringu , it ultimately comes off as a pale successor . "
0,wang ) 
1,satisfy 
0,"generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series . "
1,stirs us as well 
0,jar-jar binks : the movie 
1,deeply moving french drama 
1,'s worth the concentration 
0,occasional slowness 
1,", the film is a good one "
0,"but the cinematography is cloudy , the picture making becalmed . "
0,you there is no sense 
0,clichéd and shallow 
0,pushiness 
1,gussied up 
0,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 
1,an emotional wallop 
1,"that it 's shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb "
1,an unforgettable 
0,demonic 
0,"there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue "
1,the men and machines behind the curtains of our planet 
1,a seriously intended movie that is not easily forgotten 
1,you would n't turn down a big bowl of that 
1,clever angle 
0,no justice 
1,beautifully sung holiday carol 
1,of what was created for the non-fan to figure out what makes wilco a big deal 
1,also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults 
1,", charming "
0,the pathetic idea 
1,smart 
0,hastily written 
1,at 2002 's sundance festival 
0,"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target . "
1,glows 
0,the cumulative effect of watching this 65-minute trifle 
0,little farm melodrama . 
1,"one of the funniest motion pictures of the year , but ... also one of the most curiously depressing "
0,killer 
0,that it does n't even qualify as a spoof of such 
0,"a baffling subplot involving smuggling drugs inside danish cows falls flat , and "
0,"adults , other than the parents ... will be hard pressed to succumb to the call of the wild . "
1,"'s a treat watching shaw , a british stage icon , melting under the heat of phocion 's attentions "
0,"is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults . "
1,watching a walk to remember 
1,to champion the fallibility of the human heart 
1,"spinning a web of dazzling entertainment may be overstating it , "
1,use of his particular talents 
0,"that kate is n't very bright , but that she has n't been worth caring about "
0,a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny 
1,martha enormously endearing 
1,trappings ( especially the frank sex scenes ) ensure that the film is never dull 
0,disgusting source material 
1,dry wit and compassion 
1,was longer than an hour 
0,stunt-hungry dimwits 
0,a bad idea 
1,in some evocative shades 
0,the surprisingly shoddy makeup work 
0,", folks , it does n't work . "
1,", naturally dramatic "
1,"as ex-marine walter , who may or may not have shot kennedy , actor raymond j. barry is perfectly creepy and believable . "
0,profane and exploitative as the most offensive action flick you 've ever seen . 
0,it begins to seem as long as the two year affair which is its subject 
1,in creating the layered richness of the imagery in this chiaroscuro of madness and light 
0,the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . 
1,robbed and 
1,best little `` horror '' movie 
1,a young robert deniro 
1,so meditative and lyrical about babak payami 's boldly quirky iranian drama secret ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics 
1,"the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together . "
1,"of jim brown , a celebrated wonder in the spotlight "
1,great rewards 
0,he 's already done way too often 
0,its limit to sustain a laugh 
0,be really awful 
0,grievous but 
1,a feel-good movie can still show real heart 
0,idling in neutral 
0,there are side stories aplenty -- none of them memorable . 
0,"that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second "
0,that it is one that allows him to churn out one mediocre movie after another 
1,the movie slaloming through its hackneyed elements with enjoyable ease 
0,an impenetrable and insufferable ball 
1,reassuring 
0,would be better as a diary or documentary 
1,"even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time "
1,a guiltless film for nice evening out . 
0,there are plot holes big enough for shamu the killer whale to swim through . 
1,"director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers "
1,stylish psychological 
0,near virtuosity in its crapulence 
1,"plays out ... like a high-end john hughes comedy , a kind of elder bueller 's time out "
1,required viewing in university computer science departments for years to come 
0,complaint 
0,it seems as if each watered down the version of the one before 
0,the problematic characters and overly convenient plot twists 
1,draws us in 
1,"some very good comedic songs , strong finish "
1,that 's good 
0,grinds itself out 
1,amusing and unexpectedly insightful examination 
0,"'s hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress "
1,loved ones 
1,"are also some startling , surrealistic moments "
1,charm and charisma 
1,of earnest textbook psychologizing 
1,'s a fantastic movie 
0,"patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary "
0,an inarticulate screenplay 
1,the dramatic conviction that underlies the best of comedies 
1,"a real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office . "
1,is part of the fun 
0,no surprises . 
1,emotionally and narratively complex filmmaking 
1,better than the phantom menace 
0,all the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling . 
1,fairly impressive debut 
0,the ya-ya 's have many secrets and one is - the books are better . 
0,rashomon-for-dipsticks 
0,this and that -- whatever fills time -- with no unified whole 
0,mild disturbance or detached pleasure at the acting 
1,i 'll settle for a nice cool glass of iced tea and 
0,no real sense of suspense 
0,a director beginning to resemble someone 's crazy french grandfather 
0,overlong soap 
1,perry 's good and his is an interesting character 
0,"( soderbergh ) tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness . "
1,a wild comedy that could only spring from the demented mind 
0,i mind ugly 
0,"the film starts promisingly , but the ending is all too predictable and far too cliched to really work . "
1,"combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart "
0,"swinging , the film makes it seem , is not a hobby that attracts the young and fit . "
0,up out of john c. walsh 's pipe dream 
1,fascinating -- and timely -- 
0,"really get weird , though not particularly scary "
0,'s such a mechanical endeavor ( that ) it never bothers to question why somebody might devote time to see it . 
0,virtually unwatchable 
0,top-heavy 
1,"could be looking at his 12th oscar nomination by proving that he 's now , more than ever , choosing his roles with the precision of the insurance actuary "
0,"predominantly amateur cast is painful to watch , so stilted and unconvincing "
1,a terrifically entertaining specimen 
1,that rare movie that works on any number of levels -- 
1,"has elements of romance , tragedy and even silent-movie comedy "
0,comes to resemble the kind of soft-core twaddle you 'd expect to see on showtime 's ` red shoe diaries 
0,"flat , unconvincing "
1,"funny in a sick , twisted sort of way "
1,"a brisk , reverent , and subtly different sequel . "
0,"as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film 's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . "
1,"shows why , after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers "
0,it threatens to get bogged down in earnest dramaturgy 
0,for bathroom breaks 
0,"aside from the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor stephen rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand . "
1,generally light enough 
1,poetry and passion 
1,go down in the annals of cinema as one of the great submarine stories 
0,cheap shocks 
1,this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt . 
1,that really gives the film its oomph 
1,intellect and feeling 
0,"the book 's irreverent energy , and scotches most "
0,it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump 
0,feeling a little sticky and unsatisfied 
1,", sex with strangers is a success . "
1,the world needs more filmmakers with passionate enthusiasms like martin scorsese . 
0,blame eddie murphy 
1,directors abandon their scripts and go where the moment takes them 
1,takes you somewhere 
1,"keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity . "
0,inept and artificial 
0,to term an `` ambitious failure 
1,a strict reality 
1,an engaging 
1,professionals 
1,"a fine , focused piece of work "
0,tv skit-com material fervently deposited on the big screen . 
0,murphy do the genial-rogue shtick to death 
0,this is n't a movie 
0,with few moments of joy rising above the stale material 
0,a few pieces of the film buzz and whir ; very little of it actually clicks . 
0,"'s a long way from orwell 's dark , intelligent warning cry ( 1984 ) to the empty stud knockabout of equilibrium "
1,"if not a home run , then at least "
1,"succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory "
0,into one of the toughest ages a kid can go through 
1,hitchcockian suspense 
1,a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16 
0,"this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention . "
0,'s just tediously bad 
0,"well , it probably wo n't have you swinging from the trees hooting it 's praises "
1,good-bad that makes eight legged freaks a perfectly entertaining summer diversion 
0,"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay . "
1,"steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience . "
0,be the worst film a man has made about women since valley of the dolls 
0,dead bodies 
0,clumsy dialogue 
0,failure . 
1,achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation . 
1,it 's about issues most adults have to face in marriage and 
1,robert harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows . 
0,absurdly simplistic picture 
0,"this is a poster movie , a mediocre tribute to films like them ! "
0,an hour-and-a-half-long commercial 
1,balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams 
1,"claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements . "
0,an average b-movie 
1,all the right ways 
1,the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough 
1,"'s also nice to see a movie with its heart so thoroughly , unabashedly "
1,novel charm 
0,an incomprehensible 
0,"the film , while it 's not completely wreaked "
1,"has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism . "
1,engross even the most antsy youngsters 
1,"eventually arrives at its heart , as simple self-reflection meditation . "
1,all the signs of rich detail condensed 
0,is a dud . 
1,sell it 
1,other than its oscar-sweeping franchise predecessor 
1,film festival 
1,"a sun-drenched masterpiece , part parlor game "
0,most poorly staged and lit 
0,"directed , barely , by there "
1,about growing up that we do n't see often enough these days 
1,creative action 
1,diane lane 's sophisticated performance 
0,"do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people . "
1,keep my attention 
1,"most remarkable not because of its epic scope , but because of the startling intimacy "
0,plays like a tired tyco ad 
0,crap is what i was expecting 
1,"sharp comedy , old-fashioned monster movie atmospherics "
1,is adequate 
0,mira sorvino 's limitations as a classical actress 
1,that deep inside righteousness can be found a tough beauty 
0,slap 
1,"has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it 's also one of the smartest "
1,your first instinct 
0,"permeates all its aspects -- from the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed "
1,as giddy and whimsical and relevant today as it was 270 years ago . 
1,it plays like a powerful 1957 drama we 've somehow never seen before 
1,"a soulful , incisive meditation "
1,"a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event . "
0,a pathetic exploitation film 
1,"immersed in love , lust , and sin "
0,one of the worst movies of one year 
0,dismiss -- moody 
0,its characters tissue-thin 
1,great performances 
0,from squirming in their seats 
0,hopelessly 
0,a loquacious and dreary piece 
1,"the writing is tight and truthful , full of funny situations and honest observations "
1,"than recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms "
0,by a pack of dogs who are smarter than him 
1,physical energy 
1,solid base 
1,pretty much delivers on that promise . 
1,the novel 
0,stress ` dumb . ' 
0,the kid 's ) just too bratty for sympathy 
0,'s most offensive 
1,"a compelling yarn , but not quite a ripping one . "
0,beyond its limit to sustain a laugh 
1,the power and grace 
0,the mayhem in formula 51 
1,fun 
1,with the prospect of films like kangaroo jack about to burst across america 's winter movie screens it 's a pleasure to have a film like the hours as an alternative . 
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . "
1,"a fine , old-fashioned-movie movie "
0,"be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards . "
0,soap opera-ish dialogue 
1,employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities 
1,"find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults "
1,an adventurous young talent who finds his inspiration on the fringes of the american underground 
1,", wide-smiling reception "
0,an inexplicable nightmare 
0,disreputable 
1,reyes ' directorial debut has good things to offer 
1,historical event 
1,"nicely wound clock not just ticking , but humming "
1,their heroic capacity 
1,possibly the sturdiest example yet 
0,relegated 
0,give each other the willies 
0,a rip-off 
1,i will be . 
1,approach to the workplace romantic comedy 
0,"is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending "
1,clever dialogue and likeable characters 
0,", there is little else to recommend `` never again . '' "
1,personal 
0,"in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags . "
0,not so much farcical as sour . 
0,so exaggerated and broad that it comes off as annoying rather than charming . 
0,'' loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into . 
1,fun-seeking summer audiences 
0,cold 
1,pilot episode 
1,one of this year 's very best pictures 
1,sandbox 
1,more good than great but freeman and judd make it work . 
1,is somewhat satisfying 
1,give credit to everyone from robinson 
0,hate it . 
0,slog 
1,high standards 
1,"for the most part , credible "
1,"to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you "
0,there remains a huge gap between the film 's creepy 
1,"a smart , steamy mix of road movie , coming-of-age story and political satire "
1,gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game 
1,"strange it is , but delightfully so "
0,that it stinks 
1,you want the story to go on and on 
0,without a conclusion or pay off 
1,like a docu-drama but builds its multi-character story with a flourish 
0,nothing in this flat effort that will amuse or entertain them 
1,is always watchable 
1,terms with his picture-perfect life 
1,a harrowing account of a psychological breakdown . 
1,"laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , "
1,compellingly 
1,believing it was just coincidence 
0,sit and stare and turn away from one another instead of talking and 
0,"... if this sappy script was the best the contest received , those rejected must have been astronomically bad . "
0,", you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard . "
1,the efforts of a first-rate cast 
1,"geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man "
0,"carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy "
1,elegantly 
1,france 's foremost cinematic poet 
0,'s harder still to believe that anyone in his right mind would want to see the it 
